Date,Colony#,Colony,Sym.State,Tile#,Frag#,B.TAG,TANK.ID,Treat.ID,Sump,Temperature,Plastic,Light,Food,Mass,Day,Days.In.Treatment
08/03/2021,8,S4,SYM,24,15,B57,H2,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.194,Final,22
08/03/2021,8,S4,SYM,24,16,B58,H2,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.073,Final,22
08/03/2021,9,S5,SYM,24,1,B59,H2,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.170,Final,22
08/03/2021,10,S6,SYM,24,2,B60,H2,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.140,Final,22
08/03/2021,10,S6,SYM,24,10,B62,H2,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.072,Final,22
08/31/2021,52,A25,APO,32,10,W12,H2,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,NA,Final,4
08/03/2021,11,A4,APO,32,8,W10,H2,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.114,Final,15
08/03/2021,12,A5,APO,32,4,W11,H2,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.071,Final,8
08/04/2021,13,A6,APO,32,1,W13,H2,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.125,Final,22
08/04/2021,15,A8,APO,32,1,W14,H2,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.196,Final,15
08/04/2021,20,A11,APO,48,4,Y8,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.129,Final,22
08/04/2021,20,A11,APO,48,12,Y10,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.090,Final,8
08/04/2021,20,A11,APO,48,20,Y11,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.214,Final,22
08/31/2021,52,A25,APO,48,7,Y7,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,NA,Final,4
08/04/2021,18,A9,APO,48,8,Y5,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.277,Final,22
08/04/2021,16,S7,SYM,40,8,W53,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.199,Final,22
08/04/2021,16,S7,SYM,40,16,W54,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.151,Final,22
08/04/2021,16,S7,SYM,40,24,W55,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.290,Final,22
08/04/2021,16,S7,SYM,40,32,W56,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.249,Final,22
08/04/2021,17,S8,SYM,40,3,W57,H3,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.253,Final,22
08/05/2021,26,A12,APO,64,8,O27,H4,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.415,Final,22
08/05/2021,26,A12,APO,64,16,O29,H4,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.177,Final,22
08/05/2021,27,A13,APO,64,6,O30,H4,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.155,Final,8
08/05/2021,28,A14,APO,64,1,O32,H4,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,NA,Final,5
08/31/2021,52,A25,APO,64,4,O31,H4,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.281,Final,8
08/04/2021,23,S11,SYM,56,1,Y51,H4,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.097,Final,22
08/04/2021,23,S11,SYM,56,9,Y52,H4,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.186,Final,15
08/04/2021,24,S12,SYM,56,5,Y53,H4,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.279,Final,22
08/04/2021,25,S13,SYM,56,4,Y54,H4,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.230,Final,15
08/04/2021,21,S9,SYM,56,8,Y50,H4,NLF,Blue,ELEVATED,NOPLASTIC,LIGHT,FED,0.259,Final,8
08/05/2021,28,A14,APO,73,2,O77,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.143,Final,22
08/05/2021,28,A14,APO,74,3,O83,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.153,Final,22
08/05/2021,28,A14,APO,75,4,O89,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.160,Final,22
08/05/2021,28,A14,APO,76,5,O95,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.177,Final,22
08/05/2021,28,A14,APO,77,6,Y137,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.303,Final,22
08/05/2021,28,A14,APO,78,7,Y517,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.391,Final,22
08/05/2021,29,A15,APO,79,1,Y2223,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.204,Final,22
08/05/2021,29,A15,APO,80,2,Y4839,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.133,Final,22
08/05/2021,29,A15,APO,73,3,O78,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.098,Final,22
08/05/2021,29,A15,APO,74,4,O84,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.356,Final,22
08/05/2021,29,A15,APO,75,5,O90,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,,Final,22
08/05/2021,29,A15,APO,77,7,Y914,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.069,Final,22
08/05/2021,29,A15,APO,78,8,Y1819,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.218,Final,22
08/05/2021,29,A15,APO,79,9,Y3635,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.116,Final,22
08/05/2021,29,A15,APO,80,10,Y5354,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.152,Final,22
08/05/2021,30,A16,APO,73,1,O79,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.429,Final,22
08/05/2021,30,A16,APO,74,2,O85,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.239,Final,22
08/05/2021,30,A16,APO,75,3,O92,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.126,Final,22
08/05/2021,30,A16,APO,76,4,O98,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.383,Final,22
08/05/2021,30,A16,APO,77,5,Y156,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.184,Final,22
08/05/2021,30,A16,APO,78,6,Y2820,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.100,Final,22
08/05/2021,30,A16,APO,79,7,Y3433,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.395,Final,22
08/05/2021,30,A16,APO,80,8,Y4350,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.249,Final,22
08/05/2021,30,A16,APO,73,9,O80,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.156,Final,22
08/05/2021,30,A16,APO,74,10,O87,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.101,Final,22
08/05/2021,30,A16,APO,75,11,O93,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.314,Final,22
08/05/2021,30,A16,APO,76,12,Y210,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.520,Final,22
08/05/2021,30,A16,APO,77,13,Y164,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.395,Final,22
08/05/2021,30,A16,APO,78,14,Y2129,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.260,Final,22
08/05/2021,30,A16,APO,79,15,Y3225,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.099,Final,22
08/05/2021,30,A16,APO,80,16,Y4451,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.160,Final,22
08/05/2021,30,A16,APO,73,17,O82,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.122,Final,22
08/05/2021,30,A16,APO,74,18,O88,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.279,Final,22
08/05/2021,30,A16,APO,75,19,O94,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.234,Final,22
08/05/2021,30,A16,APO,76,20,Y113,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.169,Final,22
08/05/2021,30,A16,APO,77,21,Y128,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.358,Final,22
08/05/2021,30,A17,APO,79,2,Y2437,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.203,Final,22
08/05/2021,30,A17,APO,80,3,Y4542,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.363,Final,22
08/05/2021,31,A17,APO,78,1,Y3130,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.228,Final,22
08/06/2021,35,A18,APO,89,1,B3998,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.290,Final,22
08/06/2021,35,A18,APO,90,2,G6961,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.164,Final,22
08/06/2021,35,A18,APO,91,3,G6166,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.074,Final,22
08/06/2021,35,A18,APO,92,4,G8171,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.114,Final,22
08/06/2021,35,A18,APO,93,5,G6642,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.129,Final,22
08/06/2021,35,A18,APO,94,6,O916,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.311,Final,22
08/06/2021,36,A19,APO,95,1,O646,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.334,Final,22
08/06/2021,36,A19,APO,89,3,B6947,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.141,Final,22
08/06/2021,36,A19,APO,90,4,G618,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.147,Final,22
08/06/2021,36,A19,APO,91,5,G1899,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.132,Final,22
08/06/2021,36,A19,APO,92,6,G8677,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.525,Final,22
08/06/2021,36,A19,APO,93,7,G8180,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.129,Final,22
08/06/2021,36,A19,APO,94,8,O6661,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.208,Final,22
08/06/2021,36,A19,APO,95,9,O1618,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.504,Final,22
08/06/2021,37,A20,APO,89,2,B6334,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.136,Final,22
08/06/2021,37,A20,APO,90,3,G681,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.166,Final,22
08/06/2021,37,A20,APO,91,4,G1991,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.260,Final,22
08/06/2021,37,A20,APO,92,5,G6775,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.191,Final,22
08/06/2021,37,A20,APO,93,6,G6991,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.184,Final,22
08/06/2021,37,A20,APO,94,7,O986,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.297,Final,22
08/06/2021,37,A20,APO,95,8,O6719,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.254,Final,22
08/06/2021,38,A21,APO,89,2,B9658,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.183,Final,22
08/06/2021,38,A21,APO,90,3,G9868,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.074,Final,22
08/06/2021,38,A21,APO,91,4,G9669,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.403,Final,22
08/06/2021,38,A21,APO,92,5,G7673,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.243,Final,22
08/06/2021,38,A21,APO,93,6,G9877,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.142,Final,22
08/06/2021,38,A21,APO,94,7,O1962,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.042,Final,22
08/06/2021,39,A22,APO,95,1,O6968,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.229,Final,22
08/06/2021,39,A22,APO,89,3,B3366,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.225,Final,22
08/06/2021,39,A22,APO,90,4,G9116,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.267,Final,22
08/06/2021,39,A22,APO,91,5,G8965,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.223,Final,22
08/06/2021,40,A23,APO,92,1,G7472,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.439,Final,22
08/06/2021,40,A23,APO,93,2,G4161,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.193,Final,22
08/06/2021,40,A23,APO,94,3,O9659,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.231,Final,22
08/06/2021,41,A24,APO,95,1,O6566,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.241,Final,22
08/31/2021,52,A25,APO,76,1,O97,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.224,Final,22
08/03/2021,11,A4,APO,31,7,W3,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.151,Final,22
08/03/2021,12,A5,APO,31,3,W4,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.272,Final,22
08/04/2021,12,A5,APO,31,11,W5,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.194,Final,22
08/04/2021,12,A5,APO,31,19,W7,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.177,Final,22
08/04/2021,14,A7,APO,31,3,W8,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.270,Final,22
08/05/2021,4,M1,SYM,72,9,O76,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.074,Final,22
08/05/2021,29,S14,SYM,65,1,O33,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.122,Final,22
08/05/2021,29,S14,SYM,66,2,O38,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.149,Final,22
08/05/2021,29,S14,SYM,67,3,O43,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.178,Final,22
08/05/2021,29,S14,SYM,68,4,O48,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.290,Final,22
08/05/2021,29,S14,SYM,69,5,O53,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.229,Final,22
08/05/2021,29,S14,SYM,70,6,O58,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.332,Final,22
08/05/2021,29,S14,SYM,71,7,O70,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.166,Final,22
08/05/2021,29,S14,SYM,72,8,O64,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.072,Final,22
08/05/2021,29,S14,SYM,65,9,O34,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.264,Final,22
08/05/2021,29,S14,SYM,66,10,O39,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,,Final,22
08/05/2021,29,S14,SYM,68,12,O49,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.110,Final,22
08/05/2021,29,S14,SYM,69,13,O54,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.227,Final,22
08/05/2021,29,S14,SYM,70,14,O59,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.349,Final,22
08/05/2021,29,S14,SYM,71,15,O71,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.091,Final,22
08/05/2021,29,S14,SYM,72,16,O73,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.069,Final,22
08/05/2021,29,S14,SYM,65,17,O35,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.301,Final,22
08/05/2021,30,S15,SYM,66,1,O40,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,,Final,22
08/05/2021,30,S15,SYM,67,2,O45,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.190,Final,22
08/05/2021,30,S15,SYM,69,4,O55,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.044,Final,22
08/05/2021,30,S15,SYM,70,5,O60,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.197,Final,22
08/05/2021,30,S15,SYM,71,6,O72,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.252,Final,22
08/05/2021,30,S15,SYM,72,7,O74,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.130,Final,22
08/05/2021,30,S15,SYM,65,8,O36,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.102,Final,22
08/05/2021,30,S15,SYM,66,9,O41,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.157,Final,22
08/05/2021,30,S15,SYM,67,10,O46,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.131,Final,22
08/05/2021,30,S15,SYM,68,11,O51,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.156,Final,22
08/05/2021,30,S15,SYM,69,12,O56,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.225,Final,22
08/05/2021,30,S15,SYM,70,13,O62,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.143,Final,22
08/05/2021,31,S16,SYM,65,3,O37,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.106,Final,22
08/05/2021,31,S16,SYM,66,4,O42,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.092,Final,22
08/05/2021,31,S16,SYM,67,5,O47,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.055,Final,22
08/05/2021,31,S16,SYM,68,6,O52,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.236,Final,22
08/05/2021,31,S16,SYM,69,7,O57,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.341,Final,22
08/05/2021,31,S16,SYM,70,8,O63,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.340,Final,22
08/05/2021,31,S16,SYM,71,1,O65,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.226,Final,22
08/05/2021,31,S16,SYM,71,9,O67,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.258,Final,22
08/06/2021,31,S17,SYM,81,1,Y4940,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.119,Final,22
08/06/2021,31,S17,SYM,82,2,Y7679,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.129,Final,22
08/06/2021,31,S17,SYM,83,3,Y7071,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.230,Final,22
08/06/2021,31,S17,SYM,84,4,Y9597,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.186,Final,22
08/06/2021,31,S17,SYM,85,5,Y6688,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.238,Final,22
08/06/2021,31,S17,SYM,86,6,B616,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.309,Final,22
08/06/2021,31,S17,SYM,87,7,B266,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.343,Final,22
08/06/2021,31,S17,SYM,88,8,B9940,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.658,Final,22
08/06/2021,31,S17,SYM,81,9,Y4738,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.251,Final,22
08/06/2021,31,S17,SYM,82,10,Y5281,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.194,Final,22
08/06/2021,31,S17,SYM,83,11,Y7409,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.257,Final,22
08/06/2021,32,S18,SYM,84,1,Y8794,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.067,Final,22
08/06/2021,32,S18,SYM,85,2,Y6806,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.225,Final,22
08/06/2021,32,S18,SYM,86,3,B189,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.282,Final,22
08/06/2021,32,S18,SYM,87,4,B233,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.350,Final,22
08/06/2021,32,S18,SYM,88,5,B2759,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.376,Final,22
08/06/2021,32,S18,SYM,81,6,Y5755,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.125,Final,22
08/06/2021,32,S18,SYM,82,7,Y6359,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.176,Final,22
08/06/2021,32,S18,SYM,83,8,Y6908,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.245,Final,22
08/06/2021,32,S18,SYM,84,9,Y9885,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.091,Final,22
08/06/2021,32,S18,SYM,85,10,Y9278,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.237,Final,22
08/06/2021,33,S19,SYM,86,1,B1938,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.252,Final,22
08/06/2021,33,S19,SYM,87,2,B919,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.308,Final,22
08/06/2021,33,S19,SYM,88,3,B6232,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.213,Final,22
08/06/2021,33,S19,SYM,81,4,Y6599,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.212,Final,22
08/06/2021,33,S19,SYM,82,5,Y6172,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.275,Final,22
08/06/2021,33,S19,SYM,83,6,Y6758,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.288,Final,22
08/06/2021,33,S19,SYM,84,7,Y8483,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.398,Final,22
08/06/2021,33,S19,SYM,85,8,Y615,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.243,Final,22
08/06/2021,33,S19,SYM,87,10,B820,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.380,Final,22
08/06/2021,33,S19,SYM,88,11,B5431,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.150,Final,22
08/06/2021,33,S19,SYM,81,12,Y4156,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.150,Final,22
08/06/2021,33,S19,SYM,82,13,Y8975,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.344,Final,22
08/06/2021,33,S19,SYM,83,14,Y7364,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.497,Final,22
08/06/2021,33,S19,SYM,84,15,Y8291,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.284,Final,22
08/06/2021,34,S20,SYM,85,1,Y9398,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.100,Final,22
08/06/2021,34,S20,SYM,86,2,B3941,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.162,Final,22
08/06/2021,34,S20,SYM,87,3,B1315,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.309,Final,22
08/06/2021,34,S20,SYM,88,4,B5628,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.153,Final,22
08/31/2021,51,S30,SYM,67,3,O44,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.136,Final,22
08/31/2021,51,S30,SYM,68,4,O50,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.161,Final,22
08/31/2021,51,S30,SYM,72,7,O75,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.200,Final,22
08/31/2021,51,S30,SYM,86,5,B4037,Tray,control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.276,Final,22